Timestamp,Incident_Severity,Incident_Type,Region_Type,Traffic_Congestion,Weather_Condition,Drone_Availability,Ambulance_Availability,Battery_Life,Air_Traffic,Response_Time,Hospital_Capacity,Distance_to_Incident,Number_of_Injuries,Specialist_Availability,Road_Type,Emergency_Level,Drone_Speed,Ambulance_Speed,Payload_Weight,Fuel_Level,Weather_Impact,Dispatch_Coordinator,Label
2023-05-03 05:40:00,Low,Other,Urban,Moderate,Clear,Available,Unavailable,59.67654472525709,Low,17.53,67,33.08,2,Unavailable,Local Road,Minor,72.22434704763845,27.84615686998778,0.71,84.78286278046174,,Human,Ambulance Only
2023-06-10 03:00:00,Low,Other,Urban,High,Clear,Unavailable,Available,82.39455244837265,Low,15.68,45,13.7,1,Unavailable,Local Road,Minor,68.41421870025744,38.79902167818979,9.42,71.67007926211205,,Human,Drone Only
2024-04-17 03:30:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Unavailable,Available,75.818658462479,Low,17.14,79,4.51,2,Unavailable,Local Road,Critical,67.7077418398588,42.66294526421932,1.36,86.89010530008491,,Human,Drone Only
2024-10-25 18:50:00,Medium,Accident,Urban,Moderate,Clear,Unavailable,Available,80.62475546419414,Medium,17.26,21,36.32,1,Unavailable,Unpaved Road,Minor,50.018638594291566,40.9097990438167,1.18,57.40306304255655,,Human,Hybrid Dispatch
2023-06-16 00:10:00,High,Fire,Suburban,Moderate,Clear,Available,Unavailable,73.70750629388485,Low,25.82,53,38.75,1,Unavailable,Highway,Major,83.90825883701854,31.89363286912661,8.05,46.54456585285503,,Human,Hybrid Dispatch
2020-12-01 17:50:00,Low,Fire,Rural,High,Stormy,Unavailable,Unavailable,78.48988415257703,High,21.61,86,2.87,2,Unavailable,Local Road,Minor,58.02304457148168,58.32557098644589,1.64,55.839747366467336,,AI,Drone Only
2022-10-26 02:20:00,Medium,Accident,Urban,Low,Clear,Unavailable,Available,76.23914393860686,Low,11.96,89,6.31,3,Available,Highway,Critical,52.92951537546332,48.4011032403586,1.15,69.34453228073264,,Human,Drone Only
2023-06-06 12:00:00,Low,Accident,Suburban,Low,Rainy,Available,Available,76.16010017690317,Low,18.45,98,38.0,3,Unavailable,Highway,Minor,53.75928467245434,37.32397158358307,4.0,84.27966590641854,Moderate,AI,Drone Only
2023-08-10 08:30:00,Low,Accident,Urban,Moderate,Clear,Available,Available,75.38600013247301,Low,18.59,27,43.42,2,Available,Local Road,Minor,59.6914415490517,38.492292345024175,0.52,96.64020768345584,,AI,Ambulance Only
2024-08-15 19:00:00,Low,Fire,Urban,Low,Clear,Available,Available,69.38291621440841,Medium,10.06,26,22.4,2,Unavailable,Highway,Minor,57.80115320684375,44.48328434932942,8.63,80.23129150066002,,Human,Ambulance Only
2019-10-23 01:00:00,Medium,Other,Urban,Moderate,Clear,Unavailable,Available,89.39182289142128,Medium,27.41,83,31.7,1,Unavailable,Local Road,Critical,56.99833573341849,37.787051268440834,9.56,72.09049640456013,,AI,Drone Only
2022-03-18 15:00:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Available,Available,73.73874983768027,Low,17.43,33,32.32,1,Available,Highway,Major,51.08504301062717,44.954886176996304,6.37,59.185094384323655,,AI,Drone Only
2020-01-29 18:40:00,Low,Accident,Suburban,Low,Rainy,Available,Available,100.0,Low,18.92,61,31.03,1,Unavailable,Local Road,Minor,56.197634909439685,49.90527261750353,8.14,71.44119380894219,,Human,Drone Only
2018-04-27 05:20:00,Low,Other,Urban,Moderate,Clear,Unavailable,Available,64.64494210208629,Low,12.78,73,31.67,1,Available,Highway,Minor,69.34876107160694,47.26578474715632,4.67,60.80707707299192,,Human,Drone Only
2021-09-10 08:50:00,Medium,Cardiac Arrest,Rural,Low,Clear,Unavailable,Unavailable,79.09492413248448,Medium,18.72,16,3.33,2,Unavailable,Local Road,Minor,65.59711942062268,37.90156806073324,1.0,36.05543790844367,,Human,Drone Only
2018-03-27 22:00:00,Low,Cardiac Arrest,Rural,Low,Clear,Unavailable,Available,82.93727049487185,Medium,20.83,54,45.39,1,Unavailable,Highway,Major,67.50680149074387,52.89711066856192,7.62,72.45911241411528,Moderate,Human,Ambulance Only
2020-11-24 08:30:00,Medium,Other,Suburban,Moderate,Clear,Unavailable,Available,92.91552347091805,Low,12.88,17,19.67,1,Unavailable,Highway,Minor,56.25326782717247,38.43696313122821,0.99,82.62681491321001,Moderate,Human,Drone Only
2019-05-23 15:00:00,Medium,Cardiac Arrest,Urban,High,Stormy,Available,Available,75.82344455815695,Medium,30.54,67,43.85,2,Unavailable,Highway,Minor,54.73690731812349,35.250087989317066,7.65,62.59250270302976,,Human,Drone Only
2019-01-14 15:30:00,Low,Other,Suburban,Low,Rainy,Available,Available,74.99716300027242,Low,13.87,16,24.1,2,Unavailable,Unpaved Road,Minor,59.0772208763331,40.26555726259862,9.15,76.91207305119684,Moderate,AI,Drone Only
2024-01-08 17:40:00,Low,Accident,Urban,Low,Clear,Available,Available,75.58882938523033,Low,20.36,74,39.14,1,Available,Unpaved Road,Critical,66.61632803914843,40.6287376010168,4.76,36.65092759454876,Severe,Human,Ambulance Only
2024-06-25 01:10:00,High,Accident,Urban,Low,Clear,Available,Available,81.86666566092097,Low,16.03,25,37.79,2,Unavailable,Highway,Minor,60.5872361485788,41.03828368918343,5.38,36.04645253696819,,Human,Drone Only
2020-01-28 07:20:00,Low,Accident,Urban,High,Clear,Available,Available,67.44107260589382,Low,14.8,19,10.93,1,Available,Unpaved Road,Minor,53.23764811292879,36.91050296361199,9.51,92.06627030600691,,Human,Ambulance Only
2023-07-23 17:20:00,Low,Accident,Urban,Moderate,Clear,Available,Available,76.47134763119398,Low,10.0,87,5.02,2,Available,Highway,Minor,64.95501537928554,37.09322313200781,5.35,65.96596214803745,,Human,Drone Only
2022-04-12 09:00:00,Low,Cardiac Arrest,Urban,Low,Rainy,Available,Available,93.78862864424909,Medium,15.09,80,30.17,1,Available,Highway,Minor,64.98361149266421,23.22905684976207,7.17,87.27685430856599,Moderate,AI,Ambulance Only
2018-05-21 04:40:00,Low,Cardiac Arrest,Rural,Moderate,Clear,Available,Unavailable,63.18281299785859,Medium,16.32,12,8.39,1,Unavailable,Local Road,Minor,67.63686812001816,37.225329594945975,8.13,95.802153193887,,AI,Drone Only
2024-02-01 13:20:00,High,Other,Suburban,Moderate,Clear,Available,Available,95.54491444874829,Low,24.2,37,29.72,2,Available,Local Road,Minor,56.03802964105543,39.18653217950728,7.36,73.74384020291015,,Human,Drone Only
2021-03-18 06:20:00,Low,Fire,Urban,Low,Clear,Unavailable,Available,72.31100512340905,Medium,10.0,87,5.63,1,Unavailable,Highway,Minor,66.18841559752099,35.40118838409375,5.94,72.60552497447183,Moderate,Human,Hybrid Dispatch
2023-05-02 01:20:00,High,Cardiac Arrest,Urban,Moderate,Rainy,Unavailable,Available,65.98777758854516,Medium,35.45,26,23.62,1,Unavailable,Local Road,Critical,79.24904046626843,47.948119366652506,7.69,100.0,,Human,Hybrid Dispatch
2021-01-08 13:50:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Available,Available,85.1808330341198,Low,15.1,71,18.83,1,Unavailable,Highway,Major,57.64087723778616,40.18287068944419,1.07,63.52468628064461,Moderate,Human,Drone Only
2019-11-12 07:40:00,Medium,Accident,Urban,Low,Stormy,Available,Available,90.73777481031009,Low,14.65,13,16.47,3,Available,Highway,Minor,75.74645866713256,43.65252378633034,3.42,81.48327334714291,,Human,Ambulance Only
2024-02-11 13:10:00,Low,Accident,Urban,Low,Clear,Available,Available,57.51964272476347,Low,16.99,11,43.61,3,Available,Local Road,Minor,72.21772082045918,30.779887993551483,7.45,58.38799081453073,Moderate,Human,Drone Only
2023-04-26 22:00:00,Low,Accident,Urban,Moderate,Rainy,Available,Available,84.31838772978574,High,20.05,97,15.1,2,Available,Highway,Critical,53.1618977454776,37.04297871639214,5.69,93.39915753350763,,Human,Drone Only
2021-11-18 21:50:00,Low,Accident,Suburban,Low,Rainy,Available,Available,83.69752920958359,Medium,15.76,44,14.42,3,Unavailable,Unpaved Road,Minor,53.75044180309885,46.80207990376449,2.13,56.95312173463719,,Human,Drone Only
2020-03-30 03:50:00,Low,Other,Urban,Moderate,Clear,Unavailable,Unavailable,86.3790993040243,Low,18.38,57,36.9,1,Unavailable,Highway,Minor,64.85366841311017,43.26305157219879,4.63,88.24815899726445,,Human,Drone Only
2023-11-11 08:30:00,Low,Fire,Urban,Low,Clear,Available,Available,96.7622976133666,Low,20.67,26,22.02,2,Unavailable,Local Road,Critical,74.84621322385237,32.15023430182253,0.85,73.86996907349884,,Human,Drone Only
2018-01-11 12:40:00,Low,Accident,Urban,Moderate,Clear,Available,Available,91.00182326268468,Low,16.76,34,27.86,1,Unavailable,Local Road,Minor,59.32489595521663,45.05817548713166,8.64,63.580932557894215,,Human,Drone Only
2019-10-26 01:20:00,Low,Cardiac Arrest,Urban,Low,Clear,Available,Available,77.61584914017348,Medium,13.17,14,15.37,1,Available,Local Road,Minor,64.69968726913622,42.026924977664,6.11,62.41861986842664,,AI,Drone Only
2019-02-17 09:20:00,Low,Accident,Urban,Moderate,Clear,Available,Available,76.83549586680974,Low,15.9,75,33.93,1,Unavailable,Unpaved Road,Minor,56.50471808263436,55.62774583053207,3.52,66.24292586447604,Moderate,AI,Drone Only
2018-01-20 08:10:00,Medium,Other,Urban,Moderate,Clear,Available,Available,61.85196593726016,Low,21.99,47,33.39,2,Unavailable,Local Road,Major,87.45153074660226,40.48602390871145,0.64,61.65160772888885,Moderate,Human,Drone Only
2023-03-20 12:20:00,Medium,Accident,Suburban,Low,Clear,Available,Available,76.08572958330011,Medium,15.08,96,39.86,1,Available,Highway,Minor,38.95480880674724,47.76574294532458,6.56,62.42491080711626,Moderate,Human,Drone Only
2024-12-12 09:00:00,Low,Accident,Urban,Low,Rainy,Available,Available,86.0861337788234,Medium,16.02,72,14.16,1,Available,Highway,Critical,62.29759756555702,50.140674313705375,4.47,83.74575425361591,Moderate,Human,Ambulance Only
2023-08-08 17:40:00,Low,Accident,Urban,Low,Clear,Available,Available,73.42895530979891,High,13.3,52,39.52,1,Available,Highway,Minor,57.88077984625822,37.89062816431005,1.27,81.82546997976021,,Human,Drone Only
2022-09-06 07:50:00,Medium,Fire,Suburban,Low,Clear,Available,Available,72.3226520085101,Low,14.24,50,15.71,1,Available,Highway,Minor,63.814615836239135,41.92990350555784,5.33,59.7240660754488,,Human,Ambulance Only
2019-12-29 21:50:00,Low,Accident,Urban,High,Clear,Unavailable,Available,66.12390804740846,Low,13.82,54,33.9,1,Unavailable,Highway,Minor,59.52621371878514,28.511918256214628,4.91,96.01747107517924,Moderate,Human,Drone Only
2019-11-19 00:40:00,Low,Accident,Suburban,Low,Clear,Unavailable,Available,82.7588551353957,Low,13.88,47,39.12,1,Available,Highway,Minor,60.35641899315932,34.181343827005804,6.96,61.23239331359289,,AI,Drone Only
2021-02-20 08:50:00,Low,Accident,Suburban,Low,Stormy,Available,Unavailable,89.47852762759416,Medium,14.74,85,1.1,1,Unavailable,Highway,Minor,66.01466347301032,41.344730355285066,7.32,39.61272456534179,,Human,Drone Only
2018-10-13 02:20:00,Low,Other,Suburban,Low,Rainy,Available,Available,84.70824007141411,Low,20.83,17,47.89,2,Unavailable,Highway,Minor,57.426058333435336,32.98081135589912,2.44,87.65871164619462,Moderate,Human,Ambulance Only
2020-05-05 05:40:00,Medium,Accident,Urban,Moderate,Clear,Available,Available,84.91728028200997,Medium,25.21,24,45.18,1,Available,Local Road,Major,64.15845522420749,39.97257716495557,1.14,69.03596990136676,,Human,Ambulance Only
2018-08-07 14:40:00,Medium,Cardiac Arrest,Urban,Moderate,Clear,Unavailable,Available,91.50351473526804,Low,17.9,76,32.47,2,Unavailable,Highway,Minor,61.67681985987316,46.79937180645332,3.15,62.22381869176464,Moderate,Human,Drone Only
2019-05-02 18:20:00,Low,Cardiac Arrest,Rural,Moderate,Clear,Available,Available,86.5325045733432,Medium,16.96,76,3.29,4,Available,Highway,Critical,52.12711519745128,25.175085088434432,8.62,59.59707081206314,Moderate,Human,Hybrid Dispatch
2024-05-28 17:10:00,Low,Other,Urban,High,Clear,Available,Available,79.38128518576558,Low,14.3,22,15.9,2,Available,Local Road,Minor,34.24691600811907,42.8196624090207,7.9,48.99005804413108,,Human,Ambulance Only
2019-12-25 00:40:00,Low,Accident,Urban,Moderate,Clear,Available,Available,91.72943661144063,Medium,12.61,83,29.41,1,Available,Highway,Minor,84.58333318912025,58.26587478104355,2.28,96.17897432372368,,AI,Hybrid Dispatch
2021-03-06 16:40:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,67.17708813379286,Medium,11.62,53,2.9,1,Available,Local Road,Minor,55.02420585016458,48.83482543747237,4.1,75.04729400829268,,Human,Drone Only
2019-03-10 15:30:00,Low,Accident,Suburban,Moderate,Clear,Unavailable,Available,92.37695830836076,Medium,16.89,25,39.1,2,Available,Highway,Minor,51.75601080573471,38.56614811384527,7.55,54.849324020880495,,Human,Drone Only
2022-07-19 05:30:00,Low,Accident,Urban,Moderate,Clear,Available,Unavailable,100.0,Low,15.35,58,15.91,2,Unavailable,Unpaved Road,Minor,61.09369723858489,45.048412796004456,6.03,70.53066395939317,,Human,Drone Only
2024-09-13 08:30:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Available,Available,76.60332632261354,Low,12.78,50,17.36,3,Unavailable,Highway,Minor,62.806363289731934,39.97910726246902,2.18,60.54509934310339,,Human,Hybrid Dispatch
2022-10-02 06:30:00,Low,Fire,Urban,Low,Clear,Available,Available,68.60507396813543,Medium,10.42,81,4.58,1,Unavailable,Highway,Minor,53.32201151037837,53.57268795316397,2.52,81.9139666921412,,Human,Ambulance Only
2022-11-12 17:30:00,Low,Other,Urban,Low,Rainy,Unavailable,Available,89.06119738546413,Medium,19.62,84,42.63,2,Unavailable,Highway,Major,77.9511998186852,37.61787932247137,8.84,54.72373563730779,,Human,Ambulance Only
2024-08-16 06:30:00,Medium,Cardiac Arrest,Suburban,Low,Clear,Available,Available,59.29152054697924,High,11.7,57,19.18,1,Available,Highway,Minor,78.30547596329322,45.10794150131348,7.09,60.39690786788575,,Human,Ambulance Only
2020-12-19 16:00:00,Low,Accident,Suburban,Low,Clear,Available,Available,83.24900649462008,Low,15.03,90,41.42,1,Unavailable,Highway,Minor,56.58826406038053,45.314342985756376,7.91,70.53464232600149,,Human,Hybrid Dispatch
2023-12-28 13:20:00,Low,Other,Urban,Moderate,Clear,Available,Available,100.0,High,15.66,25,35.0,2,Unavailable,Highway,Minor,66.28362952079986,38.91718780587893,3.09,77.67017946356255,Moderate,Human,Ambulance Only
2021-06-18 20:40:00,Low,Accident,Urban,Moderate,Clear,Available,Available,71.46768662488981,Medium,10.81,30,8.28,2,Available,Unpaved Road,Major,66.91995686542603,34.16278753541948,3.25,86.88828527846407,,Human,Drone Only
2020-04-04 02:50:00,Low,Accident,Rural,Moderate,Clear,Available,Available,67.1536101008983,Medium,26.2,33,35.9,1,Unavailable,Local Road,Critical,41.670082406447605,34.49234762692615,1.72,91.78266265671265,Moderate,Human,Ambulance Only
2018-08-02 03:30:00,High,Other,Suburban,Low,Clear,Available,Available,84.07531475963322,High,11.13,57,1.83,1,Unavailable,Highway,Critical,48.18072473256939,35.94987420924976,2.5,68.85121193229426,Moderate,Human,Ambulance Only
2022-11-20 03:40:00,Low,Other,Urban,Moderate,Clear,Available,Available,86.04811155585476,Low,14.43,53,16.54,2,Unavailable,Highway,Minor,52.20444719355116,34.136506184857815,8.56,81.91051792376726,,Human,Ambulance Only
2022-10-24 06:20:00,Medium,Cardiac Arrest,Urban,Moderate,Clear,Unavailable,Available,83.7305787401267,Medium,10.58,72,9.2,1,Available,Highway,Minor,69.36086293886835,44.46602774406893,3.64,68.94192233636555,,AI,Hybrid Dispatch
2020-10-18 18:30:00,Low,Other,Urban,Low,Rainy,Available,Available,88.93505078683452,Low,20.19,49,46.28,1,Available,Highway,Minor,41.44332629114676,26.482532753385563,2.56,59.25037991904684,Severe,Human,Drone Only
2020-04-06 21:50:00,Medium,Accident,Suburban,Low,Clear,Unavailable,Unavailable,75.19014140490798,Low,13.83,17,24.15,2,Available,Highway,Minor,60.90217178798688,27.31146095724221,2.86,95.60551527358302,,Human,Drone Only
2021-01-08 12:40:00,Low,Cardiac Arrest,Urban,Low,Clear,Available,Available,74.8247482244816,Medium,19.55,44,44.62,1,Unavailable,Highway,Minor,69.2712707711522,36.55118963785198,6.28,75.43848535274974,,Human,Ambulance Only
2022-09-16 16:30:00,Low,Accident,Urban,Low,Stormy,Available,Available,80.3289105771387,Medium,17.91,87,26.24,1,Unavailable,Highway,Minor,50.42048865478703,41.3463836441688,9.72,42.950629105677,,Human,Ambulance Only
2020-11-13 15:10:00,Low,Accident,Urban,Moderate,Stormy,Available,Available,91.248557675257,Medium,16.84,93,25.1,1,Available,Highway,Minor,67.48350330554638,36.82148683930284,2.22,75.26345336044048,,Human,Ambulance Only
2018-03-11 07:00:00,Medium,Accident,Urban,Moderate,Clear,Available,Available,71.31359816275665,Medium,19.08,66,25.13,1,Unavailable,Local Road,Minor,49.12523325820427,43.19811804928161,2.79,78.33243265809809,,AI,Hybrid Dispatch
2024-01-21 14:50:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,85.02305024996846,High,11.59,26,28.48,2,Unavailable,Highway,Minor,44.79830399096697,43.07520154979256,0.81,70.4761079672768,,Human,Hybrid Dispatch
2022-07-27 12:00:00,Low,Fire,Urban,Moderate,Clear,Available,Available,56.96006372033655,Medium,27.61,92,46.23,1,Unavailable,Local Road,Major,56.13930242072456,32.67375493698272,9.61,62.17749399031941,,AI,Ambulance Only
2023-10-20 15:40:00,Low,Accident,Urban,Low,Clear,Unavailable,Available,64.16267045277729,Medium,10.0,14,5.31,1,Available,Highway,Minor,58.9442887395734,41.67260225313732,5.68,40.91831862951068,,Human,Hybrid Dispatch
2021-10-30 14:30:00,Low,Fire,Urban,Moderate,Clear,Available,Available,100.0,Low,11.67,93,8.84,1,Unavailable,Highway,Minor,72.72810286121735,37.6096994542231,1.23,55.32427108389633,Moderate,AI,Drone Only
2019-10-09 13:40:00,Low,Other,Urban,Low,Clear,Available,Available,74.17611134418937,Low,14.19,19,48.17,1,Unavailable,Highway,Minor,62.28200080066949,31.529756446336386,9.29,82.22519195008972,Moderate,Human,Ambulance Only
2020-10-01 12:20:00,Low,Accident,Urban,Low,Clear,Available,Available,64.15982163765362,Low,12.79,21,44.16,1,Unavailable,Highway,Minor,68.60399397528441,44.96017823370498,1.74,86.99201485039467,,Human,Drone Only
2022-12-17 05:50:00,Medium,Other,Suburban,Moderate,Clear,Available,Available,75.28768387437769,Low,21.08,51,35.75,1,Unavailable,Unpaved Road,Minor,46.82875630994147,46.04476423860988,9.6,67.86268063814612,,Human,Drone Only
2024-12-17 07:40:00,Medium,Cardiac Arrest,Urban,Low,Rainy,Available,Available,76.62331615709921,Medium,11.2,83,2.18,1,Available,Highway,Minor,58.11593211738592,43.52500351660347,5.67,70.75120587150539,,Human,Drone Only
2022-01-06 09:30:00,Low,Other,Suburban,Moderate,Clear,Unavailable,Available,75.27986457563946,Medium,10.0,48,1.43,2,Unavailable,Highway,Minor,72.69222034548112,42.00272876884125,5.04,65.77689081422004,Moderate,Human,Hybrid Dispatch
2024-05-19 08:00:00,Low,Cardiac Arrest,Urban,High,Clear,Available,Available,76.82620703999356,Low,20.16,92,5.28,1,Unavailable,Local Road,Critical,63.37096986656901,36.09532629825968,8.43,68.41632329733599,,Human,Drone Only
2022-12-13 16:30:00,Medium,Other,Rural,Moderate,Clear,Available,Unavailable,100.0,Low,31.46,64,38.3,1,Unavailable,Local Road,Major,55.8343047348477,35.454395794824364,8.01,62.19886483215221,Severe,AI,Drone Only
2021-04-22 22:20:00,Medium,Other,Urban,Moderate,Clear,Available,Available,85.08683472714411,High,14.33,38,8.19,1,Unavailable,Unpaved Road,Minor,84.03551214748327,47.16714967413833,9.04,76.15964628246259,Moderate,Human,Ambulance Only
2020-04-29 08:20:00,Medium,Accident,Urban,Moderate,Rainy,Unavailable,Available,62.11255926404444,Low,18.89,25,27.26,4,Unavailable,Highway,Minor,54.03504250815459,46.18619844665192,9.4,86.1311898448023,,Human,Drone Only
2020-12-29 18:00:00,Low,Fire,Urban,Moderate,Stormy,Available,Available,78.79193680844375,Low,20.68,87,31.5,2,Unavailable,Highway,Minor,55.7397579663041,31.63503528310265,5.54,90.64181624604844,,Human,Drone Only
2023-02-20 08:30:00,High,Cardiac Arrest,Suburban,Moderate,Clear,Available,Available,75.2122241914425,Low,18.49,60,28.24,1,Unavailable,Unpaved Road,Minor,64.56496388710914,46.51885583241992,8.64,59.881045836400304,,Human,Ambulance Only
2020-12-18 01:30:00,Low,Accident,Urban,Moderate,Clear,Available,Available,84.95362640296565,Medium,10.0,30,3.15,1,Unavailable,Highway,Major,62.1204849374038,34.736929650872455,8.71,88.16399649657849,Moderate,Human,Ambulance Only
2023-07-10 08:30:00,Medium,Accident,Urban,Low,Clear,Available,Available,90.8539568219794,Medium,10.81,38,13.0,2,Available,Unpaved Road,Minor,62.11524014559491,37.34158777739941,3.59,41.98007083424064,Moderate,Human,Ambulance Only
2024-04-24 22:20:00,Low,Accident,Urban,Low,Clear,Unavailable,Available,77.35107053999627,Low,10.0,56,22.74,1,Unavailable,Highway,Minor,53.74574940910142,38.392863091298416,6.84,74.71362772898829,,Human,Ambulance Only
2018-06-25 00:50:00,Medium,Other,Urban,Low,Clear,Available,Available,82.75083927135867,Low,10.0,65,10.15,3,Unavailable,Highway,Minor,54.83074224044865,44.30924914304427,2.21,88.84146884542733,,Human,Drone Only
2022-04-08 20:10:00,Low,Other,Urban,Moderate,Rainy,Available,Available,78.18925547151599,Medium,21.4,25,45.33,1,Available,Highway,Major,53.90347393515149,30.302628733389263,1.12,59.57694663251176,Moderate,Human,Drone Only
2019-06-14 06:30:00,Low,Other,Suburban,Low,Clear,Unavailable,Available,76.55323397224907,Low,14.07,35,42.63,3,Unavailable,Highway,Minor,48.96261135589857,45.895095727648126,2.98,49.83395794018648,,Human,Ambulance Only
2018-01-09 03:10:00,Low,Other,Suburban,Low,Clear,Available,Available,80.2958904718325,Medium,21.45,62,40.22,3,Available,Highway,Critical,51.153093901357806,42.55300443451518,9.84,61.69273389036788,,Human,Drone Only
2020-05-23 04:50:00,Medium,Accident,Urban,Moderate,Stormy,Available,Available,71.88788881707471,Medium,18.92,32,22.58,1,Unavailable,Highway,Minor,74.53441836146742,26.10541492819342,5.89,59.94931929442328,,Human,Drone Only
2018-07-02 23:20:00,High,Other,Urban,Moderate,Clear,Unavailable,Available,80.97474085063067,Medium,14.32,22,11.5,2,Unavailable,Local Road,Minor,60.28517754875167,24.64195410515284,9.26,44.39291798253733,,AI,Drone Only
2019-11-16 20:10:00,Medium,Fire,Suburban,Low,Clear,Available,Available,78.79162307522483,Low,11.73,50,20.88,2,Available,Highway,Minor,58.50130238101187,45.66038630071833,3.51,72.77232117635873,,Human,Drone Only
2020-07-04 02:10:00,Low,Accident,Urban,Low,Rainy,Unavailable,Available,76.87578524845557,Low,18.89,65,40.85,2,Unavailable,Highway,Minor,62.75755955180529,41.1954347611388,8.19,45.23220158138599,,AI,Drone Only
2024-04-25 08:20:00,Low,Accident,Urban,Low,Clear,Available,Unavailable,80.3462715157332,Medium,11.27,77,20.52,1,Unavailable,Highway,Minor,57.13748949929652,48.41496701907913,9.29,74.80083523806626,,Human,Ambulance Only
2021-11-25 05:20:00,Low,Cardiac Arrest,Suburban,High,Clear,Available,Available,81.59107155776341,Low,21.23,27,26.85,1,Unavailable,Highway,Major,56.07015998773232,33.004824367527384,3.53,60.08753333976914,,AI,Drone Only
2018-01-18 04:30:00,Medium,Other,Urban,High,Clear,Available,Available,71.40568056517594,Low,30.34,59,34.19,3,Unavailable,Local Road,Critical,37.41252087171589,40.06682517009061,4.4,82.77297174083091,Moderate,Human,Drone Only
2019-02-23 00:10:00,Low,Accident,Urban,Moderate,Clear,Unavailable,Available,91.08109624807048,Low,15.09,12,30.49,1,Available,Unpaved Road,Minor,67.71889573344956,40.24850849146543,7.74,73.15467006772883,,Human,Drone Only
2024-08-09 06:30:00,Low,Cardiac Arrest,Suburban,Moderate,Clear,Available,Available,80.53781116340193,Medium,13.23,23,9.61,1,Unavailable,Highway,Major,62.90945735325274,29.48484642315763,3.33,61.82417517758657,,Human,Drone Only
2018-02-09 05:30:00,Low,Cardiac Arrest,Rural,Moderate,Rainy,Available,Available,90.72085377909367,Low,12.43,66,1.7,1,Available,Highway,Minor,58.64250544764392,40.48566549634288,9.89,62.280297537187,,Human,Ambulance Only
2020-10-10 05:40:00,Medium,Accident,Suburban,Moderate,Rainy,Available,Available,67.3446541506029,Medium,18.11,13,12.56,1,Available,Highway,Major,57.88721814786864,41.50328523586168,3.36,57.385916627684665,,Human,Drone Only
2019-06-29 05:00:00,Low,Accident,Urban,Low,Rainy,Available,Available,67.50596546997804,Medium,17.85,25,26.01,1,Available,Local Road,Minor,83.56465023723067,53.99273009301383,1.08,78.08387482099255,,Human,Drone Only
2021-06-10 05:00:00,Low,Fire,Urban,High,Clear,Available,Available,90.9586252640884,Low,12.42,27,8.07,2,Unavailable,Highway,Minor,51.32427857008603,43.64921618876421,3.67,79.45175718687997,,Human,Drone Only
2023-08-03 01:30:00,Low,Accident,Urban,Low,Clear,Unavailable,Available,68.69779693326883,Low,10.0,51,3.48,1,Unavailable,Local Road,Minor,66.95941277077995,38.06670524406223,1.11,48.34069873752338,,Human,Ambulance Only
2020-08-19 06:50:00,Low,Cardiac Arrest,Urban,Moderate,Clear,Available,Available,76.13288284327722,Low,16.78,15,23.63,1,Available,Highway,Major,71.99561065046444,43.26397358265433,1.24,85.11503460166557,Severe,Human,Ambulance Only
2019-07-29 14:00:00,Low,Accident,Urban,Low,Rainy,Available,Available,89.81434372376606,Low,14.53,79,21.62,2,Available,Highway,Major,68.64898804259894,36.334537906810006,1.17,71.90840712635404,,Human,Drone Only
2018-01-31 22:50:00,Low,Accident,Urban,High,Clear,Available,Available,62.79400096821002,Medium,18.89,82,45.38,1,Unavailable,Local Road,Minor,60.07856730468304,40.2681614465349,1.89,62.374167137419256,,Human,Ambulance Only
2020-03-24 12:40:00,Low,Other,Urban,Moderate,Clear,Unavailable,Available,84.2445617283476,Medium,18.92,33,44.63,2,Unavailable,Local Road,Minor,71.00828127581966,42.47917638604126,1.49,92.75170938134532,Moderate,Human,Ambulance Only
2019-07-25 18:20:00,Low,Other,Urban,Low,Rainy,Available,Available,89.33908781988443,Low,16.1,95,29.17,3,Unavailable,Highway,Minor,63.62346122705998,36.43573007443125,6.71,75.68149354443558,,AI,Ambulance Only
2022-04-15 09:30:00,Low,Other,Urban,Low,Clear,Available,Available,83.07419963218638,Low,13.8,10,11.88,3,Available,Unpaved Road,Major,52.5250399761743,29.685395923986043,6.3,79.68647409551137,Moderate,Human,Ambulance Only
2018-11-05 01:00:00,High,Fire,Urban,Moderate,Rainy,Available,Available,74.59391652090922,Medium,21.53,62,16.99,1,Available,Highway,Major,65.94016504048089,35.53929214460119,8.52,76.81535779709957,Moderate,AI,Ambulance Only
2023-06-04 10:00:00,Medium,Accident,Urban,Moderate,Clear,Unavailable,Available,73.3189620977612,High,17.5,33,45.63,1,Unavailable,Highway,Minor,61.43833929118922,30.9280614562533,6.31,87.51789206694457,Moderate,AI,Ambulance Only
2024-10-15 11:00:00,Low,Accident,Urban,High,Clear,Available,Available,89.36981708111001,Medium,12.32,23,17.84,1,Unavailable,Highway,Minor,85.10423963227272,50.42304300325566,6.23,69.1509772936302,,Human,Drone Only
